pool_id,mean_close,mean_feesusd,mean_high,mean_low,mean_open,mean_tick,mean_wethTokenprice,mean_otherTokenprice,mean_totalvaluelockedusd,mean_txcount,mean_volumewethToken,mean_volumeotherToken,mean_volumeusd,variance_close,variance_feesusd,variance_high,variance_low,variance_open,variance_tick,variance_wethTokenprice,variance_otherTokenprice,variance_totalvaluelockedusd,variance_txcount,variance_volumewethToken,variance_volumeotherToken,variance_volumeusd,rugpull,mean_wethToken,mean_otherToken,mean_amountusd,mean_logindex,mean_ticklower,mean_tickupper,variance_wethToken,variance_otherToken,variance_amountusd,variance_logindex,variance_ticklower,variance_tickupper
0x00dce1deb188ee420ea8be0cf95888521fbc13a3,1756.1128088454211,94.44000642199003,0.0006025643215522,0.0005620248110116,0.0005811752825244,74682.33802816902,0.0005785211277434,1771.9312470159568,29354.387423284457,10.380281690140846,4.924549142567786,7768.234724045298,9444.000642199004,90558.23084954296,16887.69392497125,1.1027174453731296e-08,8.596938446710492e-09,9.856294017409394e-09,2497241.2324443115,9.429328856619396e-09,70137.95760973867,338873063.8447203,68.45010488462692,45.73587917804161,98265196.9978938,168876939.24971253,False,1.680129138905585,12684.120492956035,3087.3608448100886,195.94,43576.0,92932.0,12.298132330751082,812961178.8961731,49275654.65463571,12634.588163265305,18887847575.510204,13152600179.591837
0x00e3620b44e0c9b7624f7982de866175cb01d5db,8.814616927628066,10.475286943378023,44.4522835130752,39.78498533442845,41.03337412850878,-37111.0,0.0245732589826865,41.07756467628402,9544.58463738102,10.0,1.9093727428572616,78.71756238399702,3491.762314459342,309.1496069247618,156.89714307130774,51.57768644949925,29.11473979631885,23.369361023247507,1250776.6666666667,7.923286467540405e-06,19.97542376498075,6464639.584291906,60.66666666666666,5.253976129413565,9330.50657842935,17433015.896811973,True,1.950241870408875,207.24759047625426,3550.531399525656,52.6,-45312.0,85104.0,2.1145889621856315,24282.250163029792,6975312.39061089,401.3,1566720.0,3046153680.0
0x00ed26e794b949e18b142f9108429b74ce08ac99,325708.0651417304,1099.0656205605922,5.236568332996775e-06,3.860118740445162e-06,4.559325288107097e-06,-105093.73548387096,4.544675117545807e-06,329667.3150920323,173019.79438359413,116.50967741935484,61.82755058882962,13872492.79610402,109906.56205605922,38795010307.99491,2071007.0796936424,1.3658901544127963e-11,7.38318608448797e-12,1.021385651188966e-11,41595164.923083365,1.0497894733744628e-11,38628870824.94415,8549710353.878738,18756.65412651864,6918.803871980814,599145874686875.4,20710070796.93642,False,45.97311918168331,589111.1239223748,78753.5187619349,155.99845679012347,-161366.04938271604,-52530.246913580246,33434.04388195377,1484015215449.77,98845409408.43703,24461.01545356536,32809724224.24485,52072728728.22333
0x00ef3b7e122853ba088a1833f7bd3b5ad3dd0d32,2.61637834320494,30.93662278521092,1.30867994823202e+37,1.30867994823202e+37,1.30867994823202e+37,112020.65384615384,1.30867994823202e+37,3.44562923033933,832.4857636368342,1.7307692307692308,0.8763040584016457,1.0056935986146165,3093.6622785210925,7.271499135064798,17245.471257330697,4.4528723379518615e+75,4.4528723379518615e+75,4.4528723379518615e+75,144559693932.3954,4.4528723379518615e+75,10.452504625742227,2005443.417948032,1.8846153846153848,11.710395047795698,4.4710287170746215,172454712.57330707,False,1.9813982203980194,3.608651025222979,7244.737377844489,96.45454545454545,-80454.54545454546,95672.72727272728,26.907409942528336,27.504950590609674,399646906.9581219,6529.072727272726,71807840727.27274,69204834181.81818
0x00f59b15dc1fe2e16cde0678d2164fd5ff10e424,2.3269432662610303e-06,166.47027317035077,708005.1631990336,501412.9515453345,632190.6829179759,-130808.88913773796,2.3283527614497204e-06,520086.5244652848,169144.23447548682,10.461366181410977,5.746496812938142,1644336.8538431793,16647.027317035074,1.7401484349326597e-12,649642.0310581164,10081661791909.28,34169364862.066128,9638617467514.41,18945851.9776061,1.735355552691749e-12,35175474065.27842,27101214211.298595,431.257754633698,505.441312587134,15785930969830.006,6496420310.581164,False,18.192890464493367,4607643.578217485,66887.23781331115,223.14285714285714,-142285.7142857143,-74942.85714285714,885.7823223120957,69076410126839.32,12791762424.83952,16900.43956043956,2801881318.681318,18370864175.824177
0x00fe38f61a15108bdb8dd25e934d2510811d430b,2.1840714190000004e-08,157.23607892665058,46335523.96575436,40003398.74524336,42171042.44451887,30826.7,2.1840714190000004e-08,45894310.673344985,42486.08526418831,23.3,9.213105572740217,135592674.308503,15723.607892665055,1.3111942562481802e-18,197189.40791365973,4365663775556.552,174582933674396.03,126037489194369.36,262647.1222222222,1.3111942562481802e-18,5266533853131.003,106746194.84077814,4049.5666666666666,724.8333689378095,1.1858375838935336e+17,1971894079.1365976,False,9.99917949797562,500000000.0,16509.830711329305,263.0,-887200.0,887200.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00fe6ea9521e72683f1151c8e6a6373705cecf7b,4.222421456e-07,166.69894637123232,3709942.8337346567,2269549.599989448,3709942.8337346567,-146801.0,4.222421456e-07,2376168.6872825585,66864.78342165059,22.5,7.545074467760385,22773081.022840783,16669.894637123234,1.1794095177392781e-15,31581.958611697024,2928016573968.0776,1961091435.5681765,2928016573968.0776,663552.0,1.1794095177392781e-15,37350464408.14488,15605482.509069692,684.5,64.37656830534914,676720404764892.1,315819586.11697024,True,6.0,46035615.868092015,13268.867283157706,78.0,-161200.0,-142000.0,0.0,0.0,0.0,0.0,0.0,0.0
0x013a1bc8a8597ece80e42a7a8df706013e676566,32748344.723141357,19.24967367667446,6.489733075e-08,3.7380768016666665e-08,4.06071296e-08,-35849.166666666664,4.0851199716666676e-08,32748344.723141357,4691.689572592083,8.333333333333334,0.76828099471052,15257978.587199846,1924.9673676674452,530221279807543.9,819.5311039807451,4.330139591895629e-15,4.101279339263471e-16,3.272314932029348e-16,35600289.36666666,3.6569630629119864e-16,530221279807543.9,5996442.345081037,109.46666666666664,1.289277337332651,267520268271227.3,8195311.039807451,False,1.1157922036351184,17434309.96118982,2800.526592359587,194.5,-887200.0,887200.0,0.026815668845353524,19467394756846.87,168927.9027835691,13284.5,0.0,0.0
0x013c34b1c9a364dd9f953ec024c71019dea01011,6.60004492834e-05,109.1837014713946,16377.202633604567,8567.781363967231,11083.34286863057,-96264.0,6.60004492834e-05,15151.412010938066,53625.8879436196,26.0,10.9902138986838,140711.7157314747,36394.56715713153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7.5,124149.0303379723,24817.69137788365,495.0,-276360.0,138180.0,0.0,0.0,0.0,0.0,0.0,0.0
0x013ee68ddf40cf86a6f27d526ec3a73b1cb863b4,1.104143426664286e-06,317.6641594262396,4.860811236290359e+37,2.4304056181451797e+37,2.4304056181451797e+37,-243118.2857142857,1.104143426664286e-06,4.860811236290359e+37,4409.882835738809,45.642857142857146,15.380770982192711,11477002.876472514,31766.41594262397,2.5733065850434015e-13,271047.02205694164,1.5266990872977816e+76,8.269620056196318e+75,8.269620056196318e+75,74477754400.98901,2.5733065850434015e-13,1.5266990872977816e+76,3430238.0498216683,3977.631868131867,632.7880289033076,323087060388450.0,2710470220.5694165,False,1.7627134928405845,2380871.555290543,3502.2126076489853,251.75,-138475.0,-125700.0,17.233394083577092,16034935976694.443,66708789.10525433,5063.928571428572,44650714.28571428,232320000.0
0x0157a85c76e529e95a8e7bf448d39e26e01e201a,47010718284.70401,163.6475121319081,243266862512.96777,184765909544.1947,196985457605.9396,-260808.3333333333,4.90305e-12,219802576672.52628,5462.406787576616,53.66666666666666,9.414631029613163,223956030351.26587,16364.751213190808,1.3260045801862824e+22,156983.91887119334,2.667619669485412e+21,1.004403074777391e+22,5.693117790584522e+21,9067281.066666666,2.2696649750000004e-24,3.948994965035813e+21,4872251.910096617,15893.06666666666,520.3770819934431,2.492087854901136e+23,1569839188.7119331,False,0.5326780729716099,223889012981.18253,925.8098629015382,5.5,-569000.0,-9900.0,0.4367162015256151,6.2030159497484195e+22,1319207.9815363714,0.5,202502480000.0,115296020000.0
0x015b79c21b7d58e25bac7977711db280f0efa7e4,4524869.618320108,56.40819996086496,12017982.713736037,9659695.0662331,10770864.297330009,-38390.55555555556,2.7909140636666665e-07,9825262.149447272,7239.486063038838,32.333333333333336,9.779489079728984,116612388.78107087,18802.73332028832,184270005565142.0,12998.03517417842,267248041019848.25,181474418933359.3,217141597010417.72,120612441708.5278,3.6891056480981495e-14,178821147222147.3,121553582.42368044,1525.25,391.5986092390093,6.430229526445248e+16,1444226130.4642692,False,2.275038299710972,37112551.12876778,4459.209633027687,114.66666666666667,-170553.33333333334,-159433.33333333334,10.175728260649638,4781663760434858.0,40415792.58778292,10738.0,167265099.99999997,186550900.0
0x0188c28ea32d7860334be1a8068cfbadce18f1d9,65746044.04525472,33.81433124579108,3.065485823226244e-07,2.85617261979638e-07,2.995816064434389e-07,-45871.2850678733,2.977248625524887e-07,66445538.46689711,38976.62259208241,6.746606334841629,1.939194499781333,23015087.878144026,3381.433124579109,4.475945909331458e+16,3567.559144781216,1.0440403595524313e-13,9.672006889763025e-14,1.0174504463118055e-13,344623551.16836685,1.0176829289436944e-13,4.472303539292564e+16,1174119730.3890123,64.7173179761415,12.266108371807302,3119015068194813.0,35675591.44781215,False,59.44755161996806,21467568.61096679,96161.80320776474,211.30882352941177,-312264.70588235295,-7876.470588235294,43643.740256146455,2354081299097180.0,113227427914.45616,32499.11215978929,60753315153.64354,37860426303.775246
0x01949723055a451229c7ba3a817937c966748f76,9.472621579137147,584.4527269858752,9502.881415519632,8965.336219740311,9231.971401650042,-90670.632885212,0.000124668171349,9244.803389676634,358596.725886457,17.241985522233712,22.484213565138937,178637.14603314138,58445.27269858753,86767.1668591991,1926725.135093877,9775184.70283146,9194429.597071365,9326924.340655737,14366384.112499224,2.743526334048728e-09,9335208.27388542,30716253510.9122,550.0366204842622,1843.660652799722,111744157217.60265,19267251350.93877,False,39.41928533421974,62899.39588893943,85061.03899764214,149.2910447761194,-97977.6119402985,-77798.50746268657,24001.56613326636,29287049807.78894,103970115281.63051,17062.343227471665,4734500848.38963,7189519697.003704
0x01a8227d4e7c3068ad1000c97a059af5c5fa3476,1533.9970239228396,12991.449023634044,238629.73451649825,203458.1381527522,215508.91174082112,-122238.26,5.330112004896999e-06,216451.45838875053,5757514.179610211,360.11,675.7769295915899,154016157.9984856,1299144.9023634042,235314685.3124461,749749038.2721747,10657996648.99742,4598973837.357686,4877322413.004705,14242401.386262624,6.577494518661567e-12,4861623450.739061,12372038772434.572,1727905.9170707073,2705944.642070343,1.06282816314565e+17,7497490382721.747,False,42.13049132413197,2330622.9712370588,77772.27719702313,230.94598540145986,-149327.10462287103,-83776.83698296837,28606.65656066332,373672692362924.75,96286511285.2525,30188.803799600566,17804137059.528973,34353882656.98169
0x01bbf165ae1c7ca106f8a10d0d3c25b50475e53f,1.5632333333333334e-12,5045.316749450151,1575145955796.6182,1203862750352.5266,1575145955783.7224,-275115.8333333333,1.5632333333333334e-12,1203862750365.4226,34123.28621729179,178.33333333333334,275.8465403854387,537490642148.10895,504531.6749450152,1.8917981866666664e-24,152727688.83235517,1.1073186237356598e+24,1.00526003589538e+24,1.1073186237519846e+24,80223805.36666666,1.8917981866666664e-24,1.0052600358905464e+24,4513474.9134537,186985.46666666667,456536.4010695697,1.7117049275577418e+24,1527276888323.5518,False,93.19429752626604,67844091115.60564,170455.0348211252,68.125,-255000.0,-132387.5,9211.574308424322,6.180029148369349e+22,30815806884.77743,20824.383333333335,28546053333.333332,75164871833.33333
0x01bd7aa442ceaaa41f336758a84f3abd1138c4e7,220309.1301732128,6.958682254883898,4.918276929186111e-06,4.888315054280556e-06,4.908135801080556e-06,122792.59722222222,4.897726289106944e-06,227113.5259989281,41406.2215458607,1.3333333333333333,0.4809611686685148,105556.4170926204,695.8682254883898,7177397537.057024,26.18745390904577,2.411171410039533e-12,2.35104694191923e-12,2.377827778848964e-12,10912371.962245695,2.3792646517034306e-12,5908609169.456851,140447679.69101307,0.4788732394366197,0.1632969936942409,6736583996.871878,261874.5390904577,False,9.8,1710193.3222509525,14191.443402162828,215.5,92200.0,138000.0,188.18,5730014102142.074,394604911.3035909,37812.5,0.0,0.0
0x01e6208c8d0410acd6c3bc50c787f3509235bd06,669.9061789251698,24.34141262189093,0.0015344461673518,0.0014915356744543,0.0015076583557988,65088.55223880597,0.00151479418265,682.6082960511368,26611.80633250061,2.791044776119403,0.7608287896028171,492.29421237935816,2434.1412621890927,24063.371162699485,968.5472950524628,7.475897776638368e-08,6.43231615568131e-08,6.872953069654789e-08,3403912.766169154,6.949330418697048e-08,17597.125838730917,232473950.1290613,4.773857982813208,0.9599232134711466,404751.57925551856,9685472.95052463,False,0.5058148554457628,7261.629663022388,1308.077318011994,116.0,59700.0,63800.0,0.5116973359792357,14997344.204877762,3422132.539794903,10658.0,10580000.0,42320000.0
0x01e7c0dd17ed5fcee3d08f27f10c9f095b20d999,47.97619946625348,1.476962033569654,1070.657763397867,960.1708481538146,1047.4229018514677,-68608.39285714286,0.0010751748252406,981.2688968882596,8100.238053951881,17.357142857142858,0.3022353500069195,324.82451437239035,492.3206778565514,64445.11851171548,4.080392481224549,142410.43947547112,63789.51185802967,143311.95885481362,5573238.543650794,5.32051367877732e-08,63579.65024660207,3932992.734570675,540.9788359788358,0.1877680341004079,246159.9298867862,453376.9423582832,True,0.5647989875758928,1081.4360533562146,953.3088586222111,158.0,-887220.0,887220.0,0.014955910933718312,321518.44826477126,48651.34661557583,9703.0,0.0,0.0
0x01eee3ad3c5169b49d3e0447d72460f9c0ab98f0,6940841007.36919,29.09936480478149,43211170909.86918,35253573620.024315,41118471548.8306,-244539.2307692308,2.4136515384615382e-11,41861253713.9937,13144.533098736742,10.307692307692308,1.557548745299671,40705559566.76791,2909.9364804781503,2.8704722412476423e+20,3431.037588171976,9.725296837705849e+18,1.381345682354113e+20,2.556194389012289e+19,1119050.358974359,7.342056509743587e-24,1.7437168871119088e+19,50823443.05362717,374.7307692307695,9.76879749881591,5.757647211174609e+21,34310375.881719746,False,4.004799837610838,200000000000.0,7534.098260339312,6.0,-361400.0,-121600.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01fced9420b37f9b5dee28af7e692c283d987bc5,1785275595822.7156,14.27269529291558,24614543317192.24,24163536131638.56,24614543317192.24,-123738.45454545454,4.31e-14,24163536131638.56,17761.28617238723,2.090909090909091,0.556904658855419,14119082327729.217,1427.269529291558,3.505929848344168e+25,260.6399469712655,3.042703996273794e+25,3.1140118065216178e+25,3.042703996273794e+25,4607387.2727272725,7.230200000000003e-29,3.1140118065216178e+25,113450882.77095611,2.690909090909092,0.4301894189888238,2.809498333303862e+26,2606399.4697126546,False,0.6386931394611532,500000000000000.0,2066.7718968380536,83.0,-128800.0,184200.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0205984f283fd616cfcdf659dd66ba1d5f8c4804,484584.7575604195,153.73120467864243,2.495532362474839e-05,4.074927904008064e-06,7.293669157982257e-06,126916.91935483873,4.964638721890322e-06,762677.0259610183,7374.292015637048,7.870967741935484,3.440341940365124,148635.9833871781,15373.120467864244,957490437398.0576,1096323.5221104207,1.7065338613168672e-08,9.201563826310354e-12,9.532042657120478e-11,132011256.00978318,2.275981493106445e-11,2219827536658.081,3706572.601649773,1048.0814383923846,510.216022652373,386620593993.9848,10963235221.104208,False,0.05511626698353802,77014.36231166862,255.05549582762515,288.35135135135135,52632.43243243243,123789.18918918919,0.016580219461669057,5951502658.971594,356223.0035254636,36864.23423423423,27155652252.25225,17080708768.768768
0x02178ec58822a93b29921448f209383bbecc90ea,43.11476192171888,17.43512120031793,4.418919305718509e+36,4.418919305718509e+36,4.418919305718509e+36,-60909.90909090909,0.008020361649528,4.418919305718509e+36,44316.13113545478,2.3506493506493507,0.5747734196588662,59.88948133308431,1743.5121200317928,26049.740862765724,1259.0387589461648,1.5035672829447851e+75,1.5035672829447851e+75,1.5035672829447851e+75,9152412359.215311,1.788751472005573e-05,1.5035672829447851e+75,543035572.6177052,6.309637730690363,1.266776492922225,5779.069678761743,12590387.589461649,False,6.5603825767276955,619.9294785481785,15440.529984151228,246.5,-65600.0,2650.0,61.35564020702918,451387.75154199224,398191082.8490734,11742.333333333334,940506666.6666666,2137636666.6666667
0x021ab4a498448d2612dfb4b93b9e4ed19729df54,24372.535891817697,49.89041486508582,0.0025105717888328,5.564285790879165e-05,7.971464404521941e-05,99285.55145631068,5.800551822349126e-05,24487.34860295329,56751.71265053789,13.168932038834951,9.208086296175722,251768.60179890465,16630.13828836194,203942550.46569893,16973.253899620817,0.0020505032420002,9.677226874806215e-10,8.063865819471976e-08,36598543.09219145,1.0729159415188026e-09,205123817.08139363,4500671885.262254,363.6737410751388,625.9166713406296,236583494068.75888,1885917099.9578688,False,35.455441389105815,178265.28747399253,57931.32358165388,209.56578947368422,86103.15789473684,103096.57894736843,27335.83215381337,122182710306.9123,72788997411.08588,34317.39561403509,964156597.8947368,47984025.47368421
0x02249fbc47437a07a88ad7a124f2da9610856920,49209359043921.086,487.7176275550374,1.1799545454545458e-13,4.772954545454546e-14,8.285909090909093e-14,310371.2727272727,7.6925e-14,50157285434563.98,47023.208124268735,104.63636363636364,26.25625654103545,225055526207036.62,48771.76275550374,1.7445661430286786e+27,858288.4741181402,3.0510089281183936e-26,4.518273292811839e-27,1.47351899154334e-26,149947830.90063426,1.3163401453488375e-26,1.688639657336283e+27,313620577.671357,38677.72515856237,2609.1901929456976,3.0008826071074115e+29,8582884741.1814,False,62.1275027240478,28372416859846.402,110458.7357072108,196.7391304347826,258634.78260869565,308695.652173913,53026.47629242699,1.9377304424538678e+28,167135618765.55014,33072.86376811594,30374313429.951683,7791903536.231883
0x0229ff553e51af23c6261037f1b643f3a759e678,2690217267.451096,70.468821773342,11958987356.743902,5871328567.164715,11277663264.891682,-230010.3333333333,1.060781e-10,10113738775.455473,3897.6254745387982,36.0,3.555356613419633,20501260086.5173,7046.8821773342,2.171180683827612e+19,12078.318643992265,1.8553974797827117e+19,1.032696786485424e+19,2.14628720843239e+19,10640833.333333334,9.534699652799998e-22,1.2522613138979533e+19,10757890.174588624,2401.0,30.80093979050516,8.867342388881074e+20,120783186.43992265,False,1.0,20000319173.76696,1980.7992422147463,5.0,-887200.0,887200.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0234b959f3e26d8be28237079ed3d21a31a7e040,28437304.14448242,1664.9852816446855,4.72169815e-08,1.5581373549999998e-08,2.08471978e-08,171106.5,3.91265203e-08,28437304.14448242,339060.8209099017,408.0,283.0901305293405,12349957601.654186,554995.0938815619,163752909829761.3,297691.1471893794,6.133279946376003e-16,1.893802788514604e-16,4.498026276468841e-16,21733824.5,3.099949604012851e-16,163752909829761.3,6100997763.243845,26450.0,6678.619989192557,2.898040154893083e+19,33076794132.15332,True,15.080247126825252,3204487144.4411545,28335.16803837668,103.5,131790.0,194700.0,334.6613208098363,1.9662881734749573e+19,1153970552.8617957,7812.5,3150592200.0,1067220000.0
0x0236d30f9d33ca8898d7f258357f572e863192dc,0.0003868659743948,0.4434271234909483,2679.5776262574927,2504.368992576457,2504.5320658508786,-78772.5,0.0003868659743948,2679.423185606782,10847.336609688187,4.666666666666667,0.5604741864946269,1292.0856296115749,886.8542469818967,8.138323010397652e-09,0.5823491429333673,244737.91571481928,369474.20736177714,369575.69741125504,4306097.1,8.138323010397652e-09,244686.08720898005,5741541.140269761,23.066666666666663,0.9201081889694004,3994786.036771245,2329396.5717334687,True,1.378015455809706,2755.0000000000005,2133.4368842805566,215.75,-87785.0,-58427.5,5.639024540552781,23546700.00000001,13305326.744669052,5455.583333333333,74822500.0,118701025.0
