pool_id,avg_daily_volume_change_per_swap,mean_close,mean_feesusd,mean_high,mean_low,mean_open,mean_tick,mean_wethTokenprice,mean_otherTokenprice,mean_totalvaluelockedusd,mean_txcount,mean_volumewethToken,mean_volumeotherToken,mean_volumeusd,variance_close,variance_feesusd,variance_high,variance_low,variance_open,variance_tick,variance_wethTokenprice,variance_otherTokenprice,variance_totalvaluelockedusd,variance_txcount,variance_volumewethToken,variance_volumeotherToken,variance_volumeusd,rugpull,mean_wethToken_x,mean_otherToken_x,mean_amountusd_x,mean_logindex_x,mean_ticklower_x,mean_tickupper_x,variance_wethToken_x,variance_otherToken_x,variance_amountusd_x,variance_logindex_x,variance_ticklower_x,variance_tickupper_x,mean_wethToken_y,mean_otherToken_y,mean_amountusd_y,mean_logindex_y,mean_ticklower_y,mean_tickupper_y,variance_wethToken_y,variance_otherToken_y,variance_amountusd_y,variance_logindex_y,variance_ticklower_y,variance_tickupper_y
0x00dce1deb188ee420ea8be0cf95888521fbc13a3,-317.22243499428373,1756.1128088454211,94.44000642199003,0.0006025643215522,0.0005620248110116,0.0005811752825244,74682.33802816902,0.0005785211277434,1771.9312470159568,29354.387423284457,10.380281690140846,4.924549142567786,7768.234724045298,9444.000642199004,90558.23084954296,16887.69392497125,1.1027174453731296e-08,8.596938446710492e-09,9.856294017409394e-09,2497241.2324443115,9.429328856619396e-09,70137.95760973867,338873063.8447203,68.45010488462692,45.73587917804161,98265196.9978938,168876939.24971253,False,1.680129138905585,12684.120492956035,3087.360844810089,195.94,43576.0,92932.0,12.298132330751082,812961178.8961731,49275654.65463571,12634.588163265304,18887847575.510204,13152600179.591837,1.1798865810645829,9907.39528691042,2277.903784434697,229.5892857142857,46203.57142857143,90846.42857142857,7.830272430228591,714433628.2708935,37162873.652116895,32480.282792207792,16886119987.012987,11754402896.1039
0x00e3620b44e0c9b7624f7982de866175cb01d5db,-297.4939977346184,8.814616927628066,10.475286943378023,44.4522835130752,39.78498533442845,41.03337412850878,-37111.0,0.0245732589826865,41.07756467628402,9544.58463738102,10.0,1.9093727428572616,78.71756238399702,3491.762314459342,309.1496069247618,156.89714307130774,51.57768644949925,29.11473979631885,23.369361023247507,1250776.6666666667,7.923286467540405e-06,19.97542376498075,6464639.584291906,60.66666666666666,5.253976129413565,9330.50657842935,17433015.896811973,True,1.950241870408875,207.24759047625423,3550.531399525656,52.6,-45312.0,85104.0,2.1145889621856315,24282.250163029792,6975312.39061089,401.3,1566720.0,3046153680.0,0.8500691850984421,103.22631471231576,1556.744095414244,65.375,-45480.0,93487.5,1.376823709383422,20776.91947861553,4617512.409330778,1487.125,1036800.0,1925088107.142857
0x00ed26e794b949e18b142f9108429b74ce08ac99,-266.98511993410955,325708.0651417304,1099.0656205605922,5.236568332996775e-06,3.860118740445162e-06,4.559325288107097e-06,-105093.73548387096,4.544675117545807e-06,329667.3150920323,173019.79438359413,116.50967741935484,61.82755058882962,13872492.79610402,109906.56205605922,38795010307.99491,2071007.0796936424,1.3658901544127963e-11,7.38318608448797e-12,1.021385651188966e-11,41595164.923083365,1.0497894733744628e-11,38628870824.94415,8549710353.878738,18756.65412651864,6918.803871980814,599145874686875.4,20710070796.93642,False,45.97311918168331,589111.1239223748,78753.5187619349,155.99845679012347,-161366.04938271604,-52530.246913580246,33434.04388195377,1484015215449.77,98845409408.43704,24461.01545356536,32809724224.24485,52072728728.22333,39.95770383431523,458584.93141182914,68443.11864534419,176.37650200267024,-154427.77036048064,-62061.68224299065,29245.450100705948,1173627676323.6423,86469375148.54788,20803.51581074231,27273712382.856285,42958274211.60478
0x00ef3b7e122853ba088a1833f7bd3b5ad3dd0d32,-1979.3975181291926,2.61637834320494,30.93662278521092,1.30867994823202e+37,1.30867994823202e+37,1.30867994823202e+37,112020.65384615384,1.30867994823202e+37,3.44562923033933,832.4857636368342,1.7307692307692308,0.8763040584016457,1.0056935986146165,3093.6622785210925,7.271499135064798,17245.471257330697,4.4528723379518615e+75,4.4528723379518615e+75,4.4528723379518615e+75,144559693932.3954,4.4528723379518615e+75,10.452504625742227,2005443.417948032,1.8846153846153848,11.710395047795698,4.4710287170746215,172454712.57330707,False,1.98139822039802,3.608651025222979,7244.737377844489,96.45454545454544,-80454.54545454546,95672.72727272728,26.907409942528336,27.50495059060968,399646906.9581219,6529.072727272726,71807840727.27274,69204834181.81818,0.2322413953040521,4.854648564137662,673.0996988488025,200.16666666666663,-74350.0,87133.33333333333,0.081637774068585,63.32555250454302,821558.1020899198,18602.69696969697,65727040909.09091,63788540606.0606
0x00f59b15dc1fe2e16cde0678d2164fd5ff10e424,-380.39971952905137,2.3269432662610303e-06,166.47027317035077,708005.1631990336,501412.9515453345,632190.6829179759,-130808.88913773796,2.3283527614497204e-06,520086.5244652848,169144.23447548682,10.461366181410977,5.746496812938142,1644336.8538431793,16647.027317035074,1.7401484349326597e-12,649642.0310581164,10081661791909.28,34169364862.066128,9638617467514.41,18945851.9776061,1.735355552691749e-12,35175474065.27842,27101214211.298595,431.257754633698,505.441312587134,15785930969830.006,6496420310.581164,False,18.192890464493367,4607643.578217485,66887.23781331115,223.1428571428572,-142285.7142857143,-74942.85714285714,885.7823223120957,69076410126839.32,12791762424.83952,16900.43956043956,2801881318.681318,18370864175.824177,4.978790663607269,4993985.423996376,12033.475697741262,233.16666666666663,-128177.77777777778,-109077.77777777778,85.56571770027546,78890930115598.1,878654306.3217528,13807.558823529413,97345359.47712415,360231241.8300653
0x00fe38f61a15108bdb8dd25e934d2510811d430b,-5420.058676135101,2.1840714190000004e-08,157.23607892665058,46335523.96575436,40003398.74524336,42171042.44451887,30826.7,2.1840714190000004e-08,45894310.673344985,42486.08526418831,23.3,9.213105572740217,135592674.308503,15723.607892665055,1.3111942562481802e-18,197189.40791365973,4365663775556.552,174582933674396.03,126037489194369.36,262647.1222222222,1.3111942562481802e-18,5266533853131.003,106746194.84077814,4049.5666666666666,724.8333689378095,1.1858375838935336e+17,1971894079.1365976,False,9.99917949797562,500000000.0,16509.830711329305,263.0,-887200.0,887200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243746621486669,205114.2173169052,40.29557637865957,431.2,-887200.0,887200.0,0.0029706207743082,210359210727.6331,8118.6673784419345,15960.7,0.0,0.0
0x00fe6ea9521e72683f1151c8e6a6373705cecf7b,-6283.108169100806,4.222421456e-07,166.69894637123232,3709942.8337346567,2269549.599989448,3709942.8337346567,-146801.0,4.222421456e-07,2376168.6872825585,66864.78342165059,22.5,7.545074467760385,22773081.022840783,16669.894637123234,1.1794095177392781e-15,31581.958611697024,2928016573968.0776,1961091435.5681765,2928016573968.0776,663552.0,1.1794095177392781e-15,37350464408.14488,15605482.509069692,684.5,64.37656830534914,676720404764892.1,315819586.11697024,True,6.0,46035615.868092015,13268.867283157706,78.0,-161200.0,-142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x013a1bc8a8597ece80e42a7a8df706013e676566,-1552.3660960205793,32748344.72314136,19.24967367667446,6.489733075e-08,3.7380768016666665e-08,4.06071296e-08,-35849.166666666664,4.085119971666668e-08,32748344.72314136,4691.689572592083,8.333333333333334,0.76828099471052,15257978.587199846,1924.9673676674447,530221279807543.9,819.5311039807451,4.330139591895629e-15,4.101279339263471e-16,3.272314932029348e-16,35600289.36666666,3.6569630629119854e-16,530221279807543.9,5996442.345081037,109.46666666666664,1.289277337332651,267520268271227.3,8195311.039807451,False,1.1157922036351184,17434309.96118982,2800.526592359587,194.5,-887200.0,887200.0,0.0268156688453535,19467394756846.87,168927.9027835691,13284.5,0.0,0.0,0.4947284585944581,19990914.95845105,1233.8854632071952,189.0,-887200.0,887200.0,0.2051719373890007,529199711427191.9,1286763.9391855276,4564.0,0.0,0.0
0x013c34b1c9a364dd9f953ec024c71019dea01011,0.0,6.60004492834e-05,109.1837014713946,16377.202633604567,8567.781363967231,11083.34286863057,-96264.0,6.60004492834e-05,15151.412010938066,53625.8879436196,26.0,10.9902138986838,140711.7157314747,36394.56715713153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7.5,124149.0303379723,24817.69137788365,495.0,-276360.0,138180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x013ee68ddf40cf86a6f27d526ec3a73b1cb863b4,-632.2864125548479,1.104143426664286e-06,317.6641594262396,4.860811236290359e+37,2.4304056181451797e+37,2.4304056181451797e+37,-243118.2857142857,1.104143426664286e-06,4.860811236290359e+37,4409.882835738809,45.642857142857146,15.380770982192711,11477002.876472514,31766.41594262397,2.5733065850434015e-13,271047.02205694164,1.5266990872977816e+76,8.269620056196318e+75,8.269620056196318e+75,74477754400.98901,2.5733065850434015e-13,1.5266990872977816e+76,3430238.0498216683,3977.631868131867,632.7880289033076,323087060388450.0,2710470220.5694165,False,1.7627134928405843,2380871.555290543,3502.2126076489853,251.75,-138475.0,-125700.0,17.233394083577092,16034935976694.443,66708789.10525433,5063.928571428572,44650714.28571428,232320000.0,1.820108528328644,347772.15759683395,3603.732664473249,138.57142857142858,-140828.57142857142,-124857.14285714286,20.18149106649724,201435203119.4156,78523666.27742265,16625.95238095238,28859047.619047623,264942857.1428571
0x0157a85c76e529e95a8e7bf448d39e26e01e201a,-6494.1366107911945,47010718284.70401,163.6475121319081,243266862512.96777,184765909544.1947,196985457605.9396,-260808.3333333333,4.90305e-12,219802576672.52628,5462.406787576616,53.66666666666666,9.414631029613163,223956030351.26587,16364.751213190808,1.3260045801862824e+22,156983.91887119334,2.667619669485412e+21,1.004403074777391e+22,5.693117790584522e+21,9067281.066666666,2.2696649750000004e-24,3.948994965035813e+21,4872251.910096617,15893.06666666666,520.3770819934431,2.492087854901136e+23,1569839188.7119331,False,0.5326780729716099,223889012981.18253,925.8098629015382,5.5,-569000.0,-9900.0,0.4367162015256151,6.20301594974842e+22,1319207.9815363714,0.5,202502480000.0,115296020000.0,0.5646335833950394,116886129906.40833,1053.1437564840544,132.0,-675066.6666666666,70133.33333333333,0.357359243541213,3.60264554405312e+22,1329364.340914899,12463.0,135001653333.33334,76864013333.33333
0x015b79c21b7d58e25bac7977711db280f0efa7e4,-726.6618532881002,4524869.618320108,56.40819996086496,12017982.713736037,9659695.0662331,10770864.297330009,-38390.55555555556,2.7909140636666665e-07,9825262.149447272,7239.486063038838,32.333333333333336,9.779489079728984,116612388.78107087,18802.73332028832,184270005565142.0,12998.03517417842,267248041019848.25,181474418933359.3,217141597010417.7,120612441708.5278,3.6891056480981495e-14,178821147222147.3,121553582.42368044,1525.25,391.5986092390093,6.430229526445248e+16,1444226130.4642692,False,2.275038299710972,37112551.12876778,4459.209633027687,114.66666666666669,-170553.33333333334,-159433.33333333334,10.175728260649638,4781663760434858.0,40415792.58778292,10738.0,167265099.99999997,186550900.0,3.183382444845952,729402.3582414387,6203.667083636913,242.6,-170748.0,-161670.0,21.30687583779069,4828345716497.377,81344908.320987,4632.044444444444,147059040.0,205814600.0
0x0188c28ea32d7860334be1a8068cfbadce18f1d9,-376.99031556640125,65746044.04525472,33.81433124579108,3.065485823226244e-07,2.85617261979638e-07,2.995816064434389e-07,-45871.2850678733,2.977248625524887e-07,66445538.46689711,38976.62259208241,6.746606334841629,1.939194499781333,23015087.878144026,3381.433124579109,4.475945909331458e+16,3567.559144781216,1.0440403595524313e-13,9.672006889763025e-14,1.0174504463118056e-13,344623551.16836685,1.0176829289436944e-13,4.472303539292564e+16,1174119730.3890123,64.7173179761415,12.266108371807302,3119015068194813.0,35675591.44781215,False,59.44755161996806,21467568.61096679,96161.80320776474,211.30882352941177,-312264.7058823529,-7876.470588235294,43643.740256146455,2354081299097180.0,113227427914.45616,32499.11215978929,60753315153.64354,37860426303.775246,46.32114385863282,7867767.318382715,74927.43721309345,201.6067415730337,-332382.0224719101,-43692.13483146067,33900.08055796557,324130420827169.75,87964245670.36847,17859.968590398366,48965928764.04495,10110846414.708883
0x01949723055a451229c7ba3a817937c966748f76,-1909.2249553322038,9.472621579137147,584.4527269858752,9502.881415519632,8965.336219740311,9231.971401650042,-90670.632885212,0.000124668171349,9244.803389676634,358596.725886457,17.241985522233712,22.484213565138937,178637.14603314138,58445.27269858753,86767.1668591991,1926725.135093877,9775184.70283146,9194429.597071365,9326924.340655737,14366384.112499224,2.743526334048728e-09,9335208.27388542,30716253510.9122,550.0366204842622,1843.660652799722,111744157217.60265,19267251350.93877,False,39.41928533421974,62899.39588893943,85061.03899764214,149.2910447761194,-97977.6119402985,-77798.50746268657,24001.56613326636,29287049807.78894,103970115281.63052,17062.343227471665,4734500848.38963,7189519697.003704,38.617237815033015,49732.56776021824,82080.24155086078,177.40298507462686,-97691.0447761194,-77817.9104477612,24230.63320580721,27032319109.76188,105099162382.26524,21658.79878801481,4739115558.298733,7185113661.766356
0x01a8227d4e7c3068ad1000c97a059af5c5fa3476,-2069.5741597210094,1533.9970239228396,12991.449023634044,238629.73451649825,203458.1381527522,215508.91174082112,-122238.26,5.330112004896999e-06,216451.45838875053,5757514.179610211,360.11,675.7769295915899,154016157.9984856,1299144.9023634042,235314685.3124461,749749038.2721747,10657996648.99742,4598973837.357686,4877322413.004705,14242401.386262624,6.577494518661567e-12,4861623450.739061,12372038772434.572,1727905.9170707073,2705944.642070343,1.06282816314565e+17,7497490382721.747,False,42.13049132413197,2330622.9712370588,77772.27719702313,230.94598540145984,-149327.10462287103,-83776.83698296837,28606.65656066332,373672692362924.8,96286511285.2525,30188.80379960057,17804137059.528973,34353882656.98169,36.39992865317304,1559856.0624697453,67644.96872249577,240.50101337657077,-154739.84596676126,-77072.31455208756,24796.09282324329,120805934279145.28,83998184848.34877,48249.592355014815,21509682770.941395,40214931540.58553
0x01bbf165ae1c7ca106f8a10d0d3c25b50475e53f,-302716.18313318037,1.5632333333333334e-12,5045.316749450151,1575145955796.6182,1203862750352.5266,1575145955783.7224,-275115.8333333333,1.5632333333333334e-12,1203862750365.4226,34123.28621729179,178.33333333333334,275.8465403854387,537490642148.10895,504531.6749450152,1.8917981866666664e-24,152727688.83235517,1.1073186237356598e+24,1.00526003589538e+24,1.1073186237519846e+24,80223805.36666666,1.8917981866666664e-24,1.0052600358905464e+24,4513474.9134537,186985.46666666667,456536.4010695697,1.7117049275577418e+24,1527276888323.5518,False,93.19429752626604,67844091115.60564,170455.0348211252,68.125,-255000.0,-132387.5,9211.574308424322,6.180029148369349e+22,30815806884.77743,20824.38333333333,28546053333.33333,75164871833.33333,107.76997810089082,37326590302.32616,197115.879276647,52.0625,-255000.0,-132387.5,13877.335307671778,2.0819745732767347e+22,46425705569.08697,3550.329166666667,28546053333.33333,75164871833.33333
0x01bd7aa442ceaaa41f336758a84f3abd1138c4e7,-33.26561879540548,220309.1301732128,6.958682254883898,4.918276929186111e-06,4.888315054280556e-06,4.908135801080556e-06,122792.59722222222,4.897726289106944e-06,227113.5259989281,41406.2215458607,1.3333333333333333,0.4809611686685148,105556.4170926204,695.8682254883898,7177397537.057024,26.18745390904577,2.411171410039533e-12,2.35104694191923e-12,2.377827778848964e-12,10912371.962245695,2.3792646517034306e-12,5908609169.456851,140447679.69101307,0.4788732394366197,0.1632969936942409,6736583996.871878,261874.5390904577,False,9.8,1710193.3222509525,14191.443402162828,215.5,92200.0,138000.0,188.18,5730014102142.074,394604911.3035909,37812.5,0.0,0.0,1.7084365994795996,1631026.9326823817,2820.009558259068,227.25,92200.0,138000.0,11.675022457765673,10640995420541.191,31809815.634690017,17837.583333333332,0.0,0.0
0x01e6208c8d0410acd6c3bc50c787f3509235bd06,-203.80666800299943,669.9061789251698,24.34141262189093,0.0015344461673518,0.0014915356744543,0.0015076583557988,65088.55223880597,0.00151479418265,682.6082960511368,26611.80633250061,2.791044776119403,0.7608287896028171,492.29421237935816,2434.1412621890927,24063.371162699485,968.5472950524628,7.475897776638368e-08,6.43231615568131e-08,6.872953069654789e-08,3403912.766169154,6.949330418697048e-08,17597.125838730917,232473950.1290613,4.773857982813208,0.9599232134711466,404751.57925551856,9685472.95052463,False,0.5058148554457628,7261.629663022388,1308.077318011994,116.0,59700.0,63800.0,0.5116973359792357,14997344.204877762,3422132.539794903,10658.0,10580000.0,42320000.0,0.2912622473876173,7447.818847801159,1002.2247655539644,239.0,59700.0,63800.0,0.1696673935065712,13027257.267278029,2008908.961379398,8978.0,10580000.0,42320000.0
0x01e7c0dd17ed5fcee3d08f27f10c9f095b20d999,-26.52688083267893,47.97619946625348,1.476962033569654,1070.657763397867,960.1708481538146,1047.4229018514677,-68608.39285714286,0.0010751748252406,981.2688968882596,8100.238053951881,17.357142857142858,0.3022353500069195,324.82451437239035,492.3206778565514,64445.11851171548,4.080392481224549,142410.43947547112,63789.51185802967,143311.95885481362,5573238.543650794,5.32051367877732e-08,63579.65024660207,3932992.734570675,540.9788359788358,0.1877680341004079,246159.9298867862,453376.9423582832,True,0.5647989875758928,1081.4360533562146,953.3088586222112,158.0,-887220.0,887220.0,0.0149559109337183,321518.44826477126,48651.34661557583,9703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
